aX,aY,aZ,gX,gY,gZ
-0.042,-0.085,0.889,-26.123,-3.906,17.639
-0.038,-0.051,0.880,-25.696,-4.944,16.907

-0.208,-0.602,2.830,44.067,-37.476,-52.856
-0.218,-0.579,2.928,39.063,-41.199,-52.063
-0.169,-0.539,3.109,36.011,-41.260,-44.128
-0.090,-0.493,3.293,48.035,-32.898,-38.147
-0.026,-0.484,3.473,64.697,-13.611,-37.292
0.003,-0.532,3.555,84.717,25.452,-32.654
0.016,-0.521,3.348,87.524,73.120,-31.860
0.145,-0.351,2.792,82.825,117.126,-28.687
0.236,-0.156,2.021,94.116,135.376,-23.071
0.308,-0.001,1.292,140.198,131.836,-37.903
0.310,-0.012,0.811,214.722,112.793,-65.857
0.310,-0.235,0.402,259.155,76.660,-73.242
0.229,-0.588,-0.078,267.212,35.828,-72.815
0.142,-0.924,-0.384,224.670,20.569,-67.078
0.063,-1.104,-0.547,124.451,17.883,-42.114
0.011,-1.011,-0.676,9.033,19.043,-15.747
0.009,-0.804,-0.659,-67.505,31.189,4.578
0.074,-0.442,-0.359,-95.825,43.396,-0.671
0.161,0.054,-0.153,-69.336,47.241,-12.024
0.259,0.335,-0.239,-36.926,56.702,-29.297
0.264,0.413,-0.408,8.667,58.228,-51.392
0.231,0.314,-0.535,68.176,49.316,-63.782
0.224,0.178,-0.568,120.911,34.607,-62.927
0.117,-0.029,-0.574,134.033,21.179,-51.025
0.044,-0.166,-0.533,115.784,16.968,-44.678
-0.006,-0.245,-0.448,85.815,19.165,-29.236
-0.025,-0.212,-0.323,51.208,18.066,-11.658
-0.005,-0.112,-0.128,29.419,20.081,3.967
0.006,-0.003,0.038,12.573,18.372,11.841
0.008,0.075,0.147,0.488,17.883,15.564
0.005,0.142,0.226,-5.981,16.602,13.489
-0.006,0.188,0.282,-9.155,12.817,12.085
-0.024,0.211,0.327,-10.315,8.911,9.644
-0.070,0.216,0.394,-10.742,8.057,6.653
-0.106,0.250,0.443,-16.602,8.057,2.686
-0.111,0.275,0.429,-22.034,6.531,4.333
-0.135,0.250,0.408,-23.071,0.793,3.601
-0.165,0.142,0.451,-18.982,-5.981,6.592
-0.201,0.037,0.546,-27.161,-11.230,9.583
-0.202,-0.009,0.633,-40.161,-13.733,14.954
-0.170,-0.017,0.680,-53.467,-14.587,18.250
-0.154,0.002,0.743,-55.420,-18.005,18.311
-0.152,-0.011,0.806,-50.232,-20.203,17.212
-0.154,-0.020,0.855,-45.776,-21.057,13.245
-0.146,-0.047,0.910,-39.795,-21.912,14.099
-0.135,-0.057,0.937,-31.921,-25.757,12.207
-0.121,-0.061,0.972,-29.663,-26.367,10.071
-0.115,-0.080,1.021,-23.926,-26.367,10.620
-0.109,-0.123,1.050,-18.127,-23.682,12.512
-0.113,-0.168,1.079,-14.099,-19.165,15.686
-0.100,-0.184,1.083,-17.578,-13.733,20.325
-0.093,-0.161,1.063,-26.428,-10.315,21.057
-0.104,-0.130,1.058,-27.222,-9.766,21.851
-0.106,-0.104,1.030,-24.963,-8.911,23.193
-0.108,-0.065,0.996,-21.606,-12.329,22.156
-0.107,-0.040,0.968,-16.968,-14.221,23.743
-0.099,-0.010,0.971,-16.846,-14.954,22.156
-0.103,0.025,0.989,-15.625,-14.771,21.729
-0.096,0.031,0.988,-16.968,-14.954,20.081
-0.108,0.024,1.055,-18.677,-14.160,18.799
-0.104,-0.001,1.090,-16.174,-13.672,18.616
-0.113,-0.018,1.114,-12.207,-12.817,18.127
-0.121,-0.026,1.121,-9.155,-11.475,17.334
-0.132,-0.027,1.132,-5.798,-10.254,16.357
-0.129,-0.021,1.092,-2.563,-8.911,16.418
-0.108,-0.003,1.009,-4.333,-7.812,15.137
-0.108,-0.006,0.935,-6.653,-9.216,13.794
-0.112,0.003,0.896,-8.850,-11.902,13.794
-0.080,0.023,0.872,-11.719,-16.663,13.245
-0.079,0.043,0.951,-7.080,-21.912,13.245
-0.082,0.016,1.029,-4.333,-23.376,14.709
-0.089,-0.006,1.095,-10.376,-19.592,12.024
-0.096,-0.007,1.125,-13.611,-14.282,10.986
-0.092,-0.008,1.114,-8.484,-9.399,12.085
-0.081,-0.022,1.082,-4.211,-4.944,14.587
-0.084,-0.015,1.023,-6.287,-0.793,14.648
-0.082,-0.009,0.949,-10.437,1.465,13.855
-0.086,-0.009,0.881,-13.489,0.977,12.329
-0.093,-0.003,0.810,-13.672,-1.465,11.841
-0.087,-0.006,0.759,-9.155,-5.493,12.207
-0.082,-0.016,0.755,-6.287,-10.681,11.292
-0.075,-0.023,0.761,-7.324,-15.991,10.010
-0.070,-0.032,0.794,-9.949,-20.508,8.606
-0.067,-0.012,0.850,-13.794,-23.682,5.493
-0.083,-0.027,0.917,-11.780,-23.987,6.287
-0.073,-0.045,0.964,-8.362,-21.851,8.545
-0.056,-0.033,0.981,-9.460,-18.066,9.949
-0.039,-0.029,0.974,-14.099,-12.695,10.559
-0.028,-0.040,0.959,-17.517,-9.277,10.620
-0.038,-0.055,0.958,-18.982,-7.690,10.437
-0.101,-0.084,0.945,-22.705,-5.493,8.606
-0.024,-0.032,0.960,-21.057,-5.249,7.202
-0.031,-0.017,0.959,-22.034,-7.629,10.010
-0.031,-0.014,0.954,-20.386,-10.254,8.789
-0.032,-0.018,0.939,-20.508,-11.414,7.324
-0.039,-0.026,0.919,-20.691,-11.902,6.531
-0.034,-0.040,0.891,-18.494,-12.451,6.348
-0.058,-0.062,0.902,-16.968,-13.306,6.470
-0.060,-0.074,0.934,-13.184,-12.390,7.690
-0.058,-0.076,0.961,-11.597,-11.841,12.878
-0.053,-0.083,0.987,-14.465,-9.949,14.709
-0.037,-0.065,1.041,-15.259,-5.676,14.221
-0.027,-0.067,1.056,-14.587,-3.723,16.357
-0.026,-0.067,1.060,-14.160,-1.160,16.541
-0.017,-0.079,1.045,-13.123,1.709,17.456
-0.021,-0.058,1.034,-10.254,0.122,16.174
-0.021,-0.082,1.003,-8.789,-0.793,15.137
-0.038,-0.093,0.991,-8.972,-1.953,10.986
-0.065,-0.105,0.975,-8.118,-1.587,10.071
-0.060,-0.132,0.954,-6.042,-1.099,10.681
-0.072,-0.136,0.950,-11.047,0.671,9.460
-0.068,-0.137,0.913,-17.029,3.235,8.972
-0.053,-0.125,0.878,-20.691,4.089,9.521
-0.038,-0.129,0.848,-21.790,3.479,9.705
-0.035,-0.142,0.860,-17.700,2.441,9.949
-0.042,-0.141,0.897,-14.709,3.235,11.169
-0.026,-0.184,0.881,-14.160,4.822,10.864
-0.040,-0.153,0.925,-7.874,2.686,10.254
-0.036,-0.166,0.915,-7.507,3.479,10.620

-0.042,-0.414,3.054,82.703,-49.438,-47.913
-0.098,-0.519,3.249,110.779,-45.776,-56.580
-0.053,-0.613,3.313,140.320,-34.424,-53.650
-0.025,-0.721,3.245,161.499,-26.550,-45.166
-0.026,-0.782,3.133,178.162,-5.066,-44.861
0.034,-0.690,2.900,189.087,28.931,-42.725
0.122,-0.479,2.548,175.781,65.063,-39.917
0.145,-0.288,2.171,149.658,95.642,-40.710
0.215,-0.159,1.810,122.620,116.150,-41.260
0.243,-0.069,1.394,95.154,120.667,-36.560
0.217,-0.031,0.841,84.473,113.770,-39.734
0.167,-0.077,0.327,101.624,101.501,-46.326
0.073,-0.249,-0.043,118.652,87.219,-43.396
-0.001,-0.510,-0.324,117.249,62.866,-26.550
-0.042,-0.707,-0.410,89.172,43.884,-1.038
-0.117,-0.742,-0.397,26.245,33.813,18.555
-0.114,-0.671,-0.221,-34.790,37.231,20.508
-0.092,-0.452,0.004,-59.570,41.077,14.709
0.049,-0.004,0.028,-33.875,39.795,14.648
0.138,0.248,-0.126,0.549,43.457,11.414
0.212,0.396,-0.325,28.381,45.105,-12.146
0.209,0.410,-0.414,46.509,45.105,-42.358
0.133,0.223,-0.463,56.274,42.542,-66.895
0.056,0.046,-0.430,67.749,32.166,-84.167
-0.009,-0.149,-0.345,79.712,21.606,-84.167
-0.028,-0.264,-0.248,65.369,17.822,-74.524
-0.035,-0.253,-0.112,27.893,19.653,-61.951
-0.044,-0.209,-0.040,10.864,20.935,-55.481
-0.028,-0.096,0.049,-9.216,21.606,-41.687
-0.014,0.010,0.105,-19.104,20.203,-31.616
-0.031,0.065,0.129,-23.376,17.700,-23.743
-0.036,0.101,0.141,-25.757,17.456,-17.883
-0.053,0.109,0.122,-19.592,11.597,-8.789
-0.072,0.079,0.132,-9.521,5.615,-1.404
-0.091,0.053,0.161,-6.165,-1.221,3.723
-0.111,0.030,0.213,-6.287,-8.301,8.057
-0.132,0.019,0.293,-10.559,-14.648,12.329
-0.143,0.018,0.337,-18.799,-19.531,15.564
-0.140,0.052,0.340,-25.208,-25.391,14.954
-0.152,0.069,0.387,-27.161,-32.288,10.315
-0.169,0.048,0.474,-22.461,-41.138,7.812
-0.175,0.016,0.596,-19.104,-47.424,6.104
-0.164,-0.014,0.719,-20.996,-49.500,5.188
-0.147,-0.016,0.848,-25.146,-49.316,2.136
-0.112,-0.042,0.952,-25.635,-44.678,-3.540
-0.114,-0.138,1.021,-19.165,-43.274,0.122
-0.092,-0.158,1.076,-18.494,-39.490,3.357
-0.103,-0.160,1.072,-24.109,-33.569,9.338
-0.105,-0.143,1.044,-27.771,-26.672,13.794
-0.105,-0.117,1.007,-32.166,-20.935,18.677
-0.087,-0.076,0.941,-37.659,-19.775,19.714
-0.084,-0.013,0.952,-30.823,-21.667,18.982
-0.099,-0.024,0.986,-26.489,-23.010,17.578
-0.127,-0.050,1.008,-22.522,-24.231,15.625
-0.143,-0.079,1.024,-21.545,-22.217,14.648
-0.145,-0.058,1.032,-15.869,-19.104,12.695
-0.142,-0.072,1.051,-12.268,-21.545,16.602
-0.123,-0.053,1.048,-13.977,-27.283,17.334
-0.105,-0.041,1.071,-14.465,-28.625,18.616
-0.085,-0.015,1.115,-16.174,-29.114,19.287
-0.065,0.016,1.166,-18.250,-26.123,18.738
-0.060,0.020,1.219,-18.127,-19.226,17.151
-0.055,-0.011,1.212,-18.250,-11.169,15.747
-0.053,-0.046,1.189,-17.212,-2.625,14.343
-0.054,-0.103,1.122,-12.756,7.019,14.587
-0.078,-0.111,1.080,-14.587,24.597,14.648
-0.085,-0.138,0.958,-23.743,23.499,15.198
-0.088,-0.115,0.885,-19.470,19.470,15.686
-0.079,-0.102,0.845,-16.418,13.000,14.526
-0.080,-0.100,0.870,-7.324,0.427,14.221
-0.079,-0.122,0.907,-2.991,-10.986,15.076
-0.083,-0.160,0.961,-5.493,-18.250,16.113
-0.093,-0.137,1.047,-9.949,-19.043,17.090
-0.081,-0.101,1.083,-15.137,-14.526,19.409
-0.062,-0.065,1.063,-17.334,-9.216,18.616
-0.062,-0.048,1.036,-14.832,-3.723,17.273
-0.067,-0.050,0.992,-12.207,-0.610,14.893
-0.073,-0.043,0.941,-9.583,0.610,12.268
-0.068,-0.035,0.893,-5.737,-0.122,10.681
-0.070,-0.038,0.867,-2.014,-2.380,9.705
-0.076,-0.066,0.860,0.732,-5.798,9.705
-0.082,-0.098,0.859,2.319,-8.911,10.132
-0.079,-0.113,0.854,-0.488,-12.390,10.315
-0.077,-0.137,0.878,-0.671,-15.808,10.254
-0.073,-0.151,0.924,0.977,-18.311,11.414
-0.065,-0.146,0.964,-0.549,-17.151,12.634
-0.042,-0.111,0.991,-2.869,-14.771,13.733
-0.021,-0.068,0.976,-6.470,-11.597,13.245
-0.026,-0.065,0.958,-7.202,-9.705,13.184
-0.033,-0.063,0.955,-6.165,-8.362,13.306
-0.041,-0.054,0.953,-4.761,-7.629,14.038
-0.042,-0.064,0.938,-1.709,-7.812,14.404
-0.048,-0.069,0.933,-0.183,-7.812,14.099
-0.050,-0.081,0.917,-0.305,-10.376,13.916
-0.048,-0.094,0.908,-1.282,-11.658,13.306
-0.060,-0.114,0.909,-3.052,-13.611,13.855
-0.075,-0.138,0.910,-5.554,-14.465,14.465
-0.086,-0.140,0.908,-11.353,-12.939,14.587
-0.095,-0.120,0.854,-16.357,-12.390,14.648
-0.085,-0.115,0.814,-15.076,-12.390,15.076
-0.095,-0.098,0.779,-17.700,-13.672,15.503
-0.080,-0.079,0.770,-14.465,-15.320,13.977
-0.077,-0.092,0.813,-8.179,-18.127,13.184
-0.070,-0.112,0.861,-3.418,-20.386,13.367
-0.043,-0.124,0.907,2.258,-19.714,15.808
-0.018,-0.107,0.952,5.188,-18.738,16.113
-0.019,-0.165,0.991,6.104,-18.799,16.785
-0.032,-0.122,0.999,7.202,-17.334,20.752
-0.016,-0.205,1.020,4.456,-12.207,26.123
-0.028,-0.152,1.022,-7.141,-12.634,21.118
0.015,-0.108,0.992,-17.029,-8.789,24.658
-0.034,-0.063,0.947,-27.344,-8.118,23.926
-0.015,-0.024,0.915,-26.184,-5.127,20.325
0.001,-0.017,0.866,-21.240,-7.324,20.203
0.016,-0.048,0.862,-13.977,-10.010,16.113
0.006,-0.098,0.931,-4.028,-12.451,13.611
-0.026,-0.159,1.050,0.977,-13.794,13.367
-0.031,-0.193,1.108,3.845,-11.230,18.860
0.000,-0.159,1.083,-0.183,-5.920,21.362

0.138,-0.872,2.559,86.609,24.292,-60.242
0.067,-1.002,2.596,94.788,23.437,-55.664
-0.050,-1.214,2.563,101.074,19.287,-42.297
-0.116,-1.204,2.461,89.966,38.818,-26.550
-0.096,-1.079,2.140,60.730,65.552,-11.597
-0.047,-0.854,1.712,45.532,89.233,-2.930
0.045,-0.562,1.263,57.495,93.323,-1.465
0.119,-0.279,0.904,97.656,81.726,-5.127
0.181,-0.159,0.671,135.620,68.848,-13.855
0.203,-0.134,0.492,161.194,58.411,-29.785
0.169,-0.255,0.322,164.490,63.599,-43.884
0.150,-0.373,0.107,134.705,83.435,-62.195
0.139,-0.436,-0.158,91.553,99.182,-65.735
0.172,-0.369,-0.434,64.209,100.769,-61.829
0.217,-0.266,-0.639,62.500,90.515,-52.612
0.251,-0.204,-0.710,79.712,71.899,-39.734
0.250,-0.145,-0.634,85.510,59.509,-33.325
0.231,-0.084,-0.558,74.951,53.650,-28.320
0.193,-0.116,-0.471,66.895,56.763,-28.259
0.148,-0.065,-0.382,64.453,59.326,-31.433
0.155,-0.018,-0.394,66.040,60.669,-27.527
0.148,0.013,-0.437,67.078,58.899,-23.682
0.122,0.045,-0.431,70.129,50.293,-18.982
0.079,0.084,-0.375,61.279,40.344,-14.893
0.019,0.137,-0.261,45.837,30.579,-9.888
-0.020,0.167,-0.132,34.485,22.522,-2.563
-0.055,0.174,0.009,21.423,16.846,3.662
-0.079,0.203,0.146,9.521,13.855,9.949
-0.083,0.212,0.239,-0.122,12.695,15.442
-0.104,0.231,0.328,-6.592,11.108,17.212
-0.121,0.247,0.375,-6.897,7.568,18.982
-0.124,0.276,0.418,-10.071,3.052,20.569
-0.134,0.290,0.483,-15.076,-3.296,19.836
-0.157,0.280,0.570,-19.775,-10.193,17.578
-0.173,0.260,0.644,-24.902,-15.930,14.526
-0.180,0.238,0.714,-29.114,-21.362,11.841
-0.181,0.190,0.781,-26.123,-25.635,10.620
-0.168,0.132,0.850,-22.766,-30.884,8.362
-0.168,0.051,0.916,-19.653,-32.776,6.348
-0.168,-0.038,0.973,-17.883,-32.349,5.066
-0.160,-0.099,0.979,-22.644,-29.785,3.052
-0.138,-0.137,0.930,-22.217,-27.710,2.319
-0.090,-0.132,0.906,-21.851,-28.931,-1.709
-0.088,-0.146,0.939,-14.343,-30.640,-1.831
-0.105,-0.162,0.972,-8.545,-31.311,-0.549
-0.098,-0.153,0.970,-11.536,-29.480,2.075
-0.093,-0.132,0.962,-13.489,-27.283,4.883
-0.093,-0.102,0.979,-7.812,-26.001,9.338
-0.083,-0.085,0.943,-4.639,-23.865,13.855
-0.087,-0.027,0.947,-0.610,-15.930,13.916
-0.077,-0.008,0.922,-7.019,-16.418,18.250
-0.088,-0.005,0.890,-13.367,-13.611,17.639
-0.086,0.021,0.844,-13.428,-15.503,16.663
-0.081,0.063,0.807,-14.648,-22.461,13.855
-0.072,0.060,0.835,-8.911,-31.616,14.404
-0.068,0.061,0.915,-5.676,-37.964,14.648
-0.057,0.067,0.992,-8.301,-39.490,15.503
-0.038,0.074,1.057,-12.268,-38.391,14.832
-0.030,0.059,1.108,-10.315,-34.485,15.503
-0.010,0.069,1.112,-10.132,-28.442,16.785
0.007,0.081,1.084,-16.418,-20.874,15.808
0.004,0.067,1.074,-16.479,-15.137,16.418
0.001,0.030,1.083,-12.146,-12.207,15.625
-0.017,-0.013,1.084,-11.047,-10.376,15.198
-0.018,-0.032,1.066,-9.644,-9.216,15.198
-0.005,-0.030,1.027,-8.972,-8.911,16.846
0.009,0.006,0.976,-13.367,-9.033,15.442
-0.002,0.053,0.951,-18.188,-9.827,12.634
-0.000,0.099,0.917,-21.606,-11.536,9.094
-0.002,0.137,0.894,-23.132,-13.733,4.150
0.010,0.167,0.889,-19.165,-14.709,0.854
0.026,0.147,0.875,-12.634,-15.869,-2.502
0.000,0.060,0.912,-6.287,-16.602,-7.019
-0.011,-0.042,0.929,5.005,-17.639,-5.371
-0.019,-0.097,0.934,7.874,-15.259,-0.732
-0.031,-0.172,0.900,0.610,-12.085,2.991
-0.045,-0.160,0.875,-2.686,-10.071,8.423
-0.033,-0.115,0.819,-17.761,-11.047,11.780
-0.034,-0.058,0.842,-22.034,-14.954,16.296
-0.015,-0.010,0.872,-26.917,-17.578,19.348
-0.003,0.048,0.896,-32.227,-18.738,18.982
0.019,0.093,0.911,-31.189,-19.226,17.517
0.041,0.094,0.928,-26.550,-19.836,14.648
0.051,0.052,0.972,-18.127,-20.020,12.390
0.062,0.017,1.005,-12.817,-17.517,11.414
0.069,-0.007,1.006,-12.024,-13.794,11.475
0.056,-0.021,1.011,-10.986,-8.972,11.597
0.078,-0.101,0.908,-14.099,-2.197,11.597
0.022,-0.027,1.011,-5.493,14.709,9.460
0.031,-0.089,0.937,-15.137,9.094,16.479
0.018,-0.074,0.925,-18.738,3.113,17.761
0.024,-0.078,0.896,-23.499,1.831,21.179
0.023,-0.057,0.872,-27.832,-0.427,21.423
0.042,-0.046,0.869,-27.954,-2.502,22.522
0.035,-0.052,0.908,-27.405,-6.165,20.630
0.031,-0.060,0.956,-26.367,-9.155,18.921
0.037,-0.075,0.995,-21.606,-10.742,19.470
0.051,-0.083,1.012,-22.217,-10.071,18.616
0.053,-0.078,1.033,-23.132,-7.812,18.066
0.058,-0.090,1.041,-21.973,-5.005,18.616
0.058,-0.093,1.048,-24.902,-0.671,17.822
0.060,-0.085,1.021,-28.198,3.540,17.822
0.058,-0.063,0.966,-31.555,7.385,16.479
0.050,-0.054,0.917,-28.809,7.629,15.320
0.037,-0.057,0.903,-22.278,6.104,14.160
0.030,-0.062,0.876,-20.386,3.540,13.306
0.033,-0.063,0.855,-18.738,-0.244,12.146
0.033,-0.090,0.867,-17.395,-3.784,10.193
0.023,-0.126,0.918,-12.085,-7.324,8.667
0.024,-0.164,0.963,-5.859,-9.277,9.949
0.033,-0.145,0.989,-2.258,-6.836,11.353
0.038,-0.208,0.960,1.343,-5.981,13.367
0.033,-0.174,0.955,-2.258,-3.967,10.193
0.040,-0.177,0.916,-5.005,-2.258,11.414
0.028,-0.167,0.889,-10.132,-0.977,10.681
0.010,-0.161,0.865,-13.672,-0.427,11.475
-0.009,-0.146,0.844,-15.869,0.488,11.414
-0.015,-0.119,0.806,-20.508,0.671,9.888
-0.007,-0.096,0.776,-20.020,-1.648,8.728

-0.058,-0.503,3.068,108.215,0.244,-57.068
-0.102,-0.601,3.096,124.695,8.484,-56.763
-0.178,-0.804,3.047,143.982,31.189,-49.622
-0.215,-0.958,2.852,140.869,60.791,-36.133
-0.229,-1.007,2.547,127.380,90.637,-19.470
-0.183,-0.938,2.151,104.431,118.774,-4.700
-0.093,-0.771,1.679,83.435,134.216,6.348
-0.004,-0.539,1.176,75.134,129.761,12.390
0.085,-0.317,0.716,82.336,108.093,16.724
0.150,-0.176,0.372,103.577,77.148,17.944
0.191,-0.110,0.117,128.296,43.640,14.465
0.101,-0.257,0.009,140.320,26.245,11.108
0.121,-0.366,-0.027,131.897,26.184,-10.681
0.037,-0.516,0.100,87.280,34.241,-25.330
0.002,-0.307,0.141,37.292,52.063,-38.696
0.122,-0.053,-0.171,26.001,66.833,-32.959
0.201,0.107,-0.450,46.875,61.829,-37.964
0.208,0.128,-0.571,94.727,48.950,-50.049
0.164,0.098,-0.592,114.075,31.555,-62.622
0.099,-0.040,-0.573,104.919,27.344,-63.354
0.050,-0.146,-0.514,87.097,28.381,-57.800
0.038,-0.163,-0.470,63.416,28.503,-47.485
0.083,-0.042,-0.434,43.335,22.034,-38.635
0.090,0.078,-0.277,28.625,14.587,-30.640
0.086,0.181,-0.123,13.367,11.475,-27.466
0.067,0.216,0.003,13.977,8.911,-24.475
0.037,0.201,0.064,17.395,8.362,-18.860
0.078,0.220,0.080,10.254,8.057,-12.756
-0.006,0.194,0.076,1.892,5.981,-5.737
0.002,0.207,0.083,-3.723,5.371,-4.578
-0.035,0.231,0.081,-9.766,0.854,-2.625
-0.043,0.222,0.082,-8.667,-5.249,-2.197
-0.055,0.196,0.127,-10.742,-15.137,-3.845
-0.080,0.196,0.182,-15.076,-23.010,-1.648
-0.076,0.152,0.247,-19.409,-30.151,1.221
-0.098,0.136,0.358,-21.851,-38.147,2.563
-0.114,0.115,0.452,-24.109,-44.006,2.869
-0.144,0.072,0.542,-26.672,-47.485,1.526
-0.167,0.022,0.620,-23.499,-49.438,1.465
-0.171,-0.024,0.687,-20.447,-50.598,2.686
-0.156,-0.064,0.761,-19.165,-51.025,2.686
-0.145,-0.089,0.841,-19.714,-50.293,2.563
-0.125,-0.138,0.889,-17.334,-49.072,4.333
-0.105,-0.142,0.938,-16.968,-47.668,5.005
-0.079,-0.142,0.981,-15.137,-46.631,8.545
-0.063,-0.150,1.020,-9.644,-44.250,12.024
-0.047,-0.126,1.105,-9.949,-43.213,15.442
-0.035,-0.116,1.153,-13.977,-41.626,18.555
-0.029,-0.091,1.181,-16.357,-36.194,19.409
-0.029,-0.075,1.171,-18.738,-31.372,20.264
-0.042,-0.051,1.151,-19.775,-27.527,20.325
-0.053,-0.029,1.117,-18.127,-23.193,20.325
-0.077,0.005,1.125,-13.916,-17.822,20.874
-0.065,0.023,1.067,-16.785,-18.616,22.827
-0.060,0.053,1.028,-18.616,-16.174,22.705
-0.027,0.072,0.955,-22.705,-14.526,20.935
-0.011,0.125,0.970,-22.705,-14.404,16.663
-0.007,0.101,1.010,-21.118,-19.348,16.235
-0.018,0.075,1.087,-20.020,-19.958,13.367
-0.022,0.041,1.172,-13.611,-19.226,13.855
-0.020,0.005,1.235,-9.521,-14.771,14.465
-0.010,-0.017,1.227,-9.094,-6.348,15.747
0.010,-0.042,1.135,-15.503,5.310,15.076
-0.003,-0.034,1.091,-18.433,18.494,12.024
-0.007,-0.041,0.998,-18.616,15.442,14.526
-0.013,-0.046,0.932,-15.930,14.709,16.113
-0.021,-0.066,0.879,-11.536,13.672,19.836
-0.020,-0.070,0.867,-12.939,13.733,20.813
-0.023,-0.060,0.845,-13.916,3.418,22.034
-0.014,-0.023,0.871,-9.216,-7.690,21.790
-0.011,-0.015,0.939,-4.272,-15.625,22.705
-0.015,0.004,1.019,-6.836,-19.470,21.118
-0.017,0.055,1.087,-5.981,-18.433,20.447
-0.002,0.093,1.083,-9.521,-13.977,19.714
0.021,0.121,1.037,-11.047,-9.338,18.127
0.024,0.111,0.990,-10.376,-6.409,15.930
0.026,0.100,0.955,-13.245,-4.395,12.634
0.005,0.077,0.959,-15.808,-2.075,13.000
-0.013,0.054,0.949,-18.188,-0.122,14.160
-0.023,0.049,0.926,-20.813,0.671,15.625
-0.030,0.045,0.896,-22.522,0.977,17.273
-0.029,0.026,0.872,-20.081,-0.366,17.700
-0.030,0.002,0.859,-17.700,-1.953,18.799
-0.020,-0.020,0.828,-21.545,-2.808,18.311
-0.001,-0.010,0.783,-25.330,-5.127,16.357
0.008,0.022,0.810,-22.705,-9.338,14.221
0.009,0.029,0.871,-14.893,-14.038,14.465
0.014,0.021,0.915,-10.071,-16.296,13.306
0.003,-0.010,0.971,-7.996,-16.479,11.230
-0.000,-0.049,1.001,-7.385,-14.893,11.414
0.001,-0.064,1.003,-11.108,-11.963,11.475
0.007,-0.077,0.989,-13.367,-8.057,13.000
0.020,-0.085,0.962,-15.381,-5.554,14.893
0.029,-0.087,0.928,-18.127,-4.944,16.541
0.038,-0.080,0.911,-21.729,-5.066,16.541
0.040,-0.063,0.908,-23.865,-6.165,15.930
0.046,-0.054,0.892,-24.109,-8.179,15.991
0.044,-0.054,0.905,-21.973,-10.681,14.099
0.032,-0.064,0.946,-17.517,-12.817,12.756
0.020,-0.067,0.987,-13.977,-11.841,12.085
0.032,-0.050,0.974,-15.198,-10.193,11.353
0.033,-0.037,0.974,-13.550,-9.644,9.949
0.027,-0.045,0.982,-11.414,-8.850,9.521
0.018,-0.050,0.982,-11.780,-7.019,8.728
0.010,-0.046,0.981,-12.939,-3.906,7.629
0.006,-0.039,0.944,-15.503,0.122,7.263
0.011,-0.044,0.880,-19.348,2.380,6.409
-0.002,-0.061,0.863,-21.057,2.747,5.249
-0.005,-0.077,0.850,-20.142,2.258,5.798
-0.006,-0.083,0.850,-21.118,1.160,6.165
-0.004,-0.103,0.859,-20.935,-0.610,7.446
0.001,-0.121,0.876,-19.836,-2.441,7.874
-0.002,-0.144,0.907,-18.738,-4.028,8.301
-0.000,-0.154,0.946,-17.822,-4.944,8.972
0.008,-0.166,0.950,-16.724,-5.676,10.193
0.021,-0.162,0.942,-18.738,-5.981,10.864
0.040,-0.144,0.924,-21.179,-6.409,10.986
0.046,-0.127,0.911,-22.461,-6.897,10.681
0.028,-0.130,0.927,-24.048,-6.897,9.094

-0.132,-0.350,3.108,82.886,6.958,-29.907
-0.161,-0.435,3.100,112.976,26.917,-29.785
-0.142,-0.563,2.997,144.592,42.603,-27.283
-0.128,-0.687,2.821,166.077,53.162,-27.588
-0.117,-0.791,2.653,176.453,64.941,-27.771
-0.113,-0.855,2.388,164.246,75.867,-24.414
-0.053,-0.803,2.023,139.160,82.214,-18.982
0.047,-0.691,1.512,132.751,79.468,-15.869
0.194,-0.494,1.026,130.493,61.340,-31.128
0.267,-0.365,0.692,105.103,42.542,-42.053
0.290,-0.342,0.372,71.472,32.898,-50.537
0.245,-0.428,0.208,38.086,30.457,-45.776
0.246,-0.520,0.017,2.808,21.667,-32.288
0.212,-0.404,-0.058,-26.123,32.776,-22.766
0.216,-0.257,-0.078,-42.419,40.161,-14.160
0.133,-0.095,0.078,-28.503,49.805,-18.494
0.153,0.006,0.068,20.142,60.913,-18.433
0.232,0.137,-0.142,66.650,67.017,-28.564
0.295,0.205,-0.411,95.215,73.669,-43.213
0.271,0.059,-0.630,121.643,64.819,-54.504
0.202,-0.061,-0.616,144.043,47.913,-62.317
0.129,-0.149,-0.547,140.015,35.400,-57.495
0.102,-0.154,-0.529,113.647,28.625,-47.729
0.059,-0.189,-0.535,78.979,26.794,-33.203
0.029,-0.188,-0.541,46.265,20.996,-19.287
0.027,-0.136,-0.519,32.288,18.372,-12.512
0.011,-0.045,-0.437,6.897,11.414,-0.244
-0.045,0.024,-0.289,-7.568,6.836,5.310
-0.045,0.111,-0.139,-2.563,6.836,5.920
-0.061,0.156,-0.043,3.601,5.676,15.747
-0.062,0.199,0.014,9.338,2.930,20.508
-0.064,0.252,0.054,8.545,1.221,23.865
-0.057,0.267,0.078,6.287,-0.854,30.029
-0.043,0.298,0.148,-4.028,-6.714,26.978
-0.067,0.306,0.252,-8.606,-9.094,21.240
-0.076,0.289,0.373,-13.672,-18.860,19.409
-0.096,0.250,0.488,-21.423,-24.841,18.616
